ClmDiagnosisCode_4_ID,ClmDiagnosisCode_4
275,9961
276,59970
277,3559
278,78609
279,36257
280,V1302
281,5533
282,V580
283,1991
284,78722
285,4589
286,79099
287,317
288,V762
289,4148
290,V163
291,3674
292,43310
293,3441
294,73679
295,V148
296,5852
297,V5867
298,2768
299,80700
300,3659
301,6111
302,2396
303,V420
304,2869
305,2761
306,V1589
307,43491
308,V065
309,78057
310,1625
311,501
312,33394
313,40300
314,6822
315,4400
316,07070
317,3004
318,36251
319,V1006
320,2800
321,99889
322,920
323,E8798
324,78900
325,4770
326,3077
327,7028
328,7949
329,71511
330,56211
331,78321
332,78559
333,V1042
334,1509
335,78039
336,7226
337,5589
338,42781
339,7993
340,V6549
341,07999
342,V463
343,7100
344,700
345,29900
346,V861
347,71596
348,28860
349,99812
350,2394
351,28529
352,78904
353,3572
354,V4283
355,V4365
356,36602
357,V1582
358,V421
359,7841
360,78791
361,20280
362,78841
363,4254
364,2762
365,V1052
366,591
367,92420
368,92311
369,3510
370,E9689
371,72283
372,V0481
373,5934
374,36816
375,1962
376,1969
377,V5489
378,2888
379,2900
380,78842
381,4409
382,V1009
383,V1043
384,71521
385,27801
386,53011
387,V5863
388,99649
389,5185
390,04111
391,2989
392,4271
393,2330
394,42832
395,79431
396,95909
397,78052
398,0414
399,71916
400,78071
401,1541
402,72290
403,4111
404,E9278
405,3383
406,07030
407,27542
408,6806
409,4270
410,45829
411,5839
412,7931
413,586
414,33182
415,319
416,V145
417,99601
418,45981
419,7937
420,42761
421,7917
422,2159
423,29410
424,1985
425,72982
426,5559
427,40400
428,2440
429,71695
430,1976
431,4263
432,29644
433,49120
434,72709
435,70710
436,71904
437,0389
438,2830
439,2949
440,75310
441,9980
442,78701
443,V1012
444,7856
445,4279
446,V7281
447,27651
448,53550
449,V643
450,7282
451,99591
452,2939
453,6256
454,4149
455,42789
456,E9479
457,71595
458,E8490
459,5950
460,E8498
461,7241
462,V173
463,2469
464,59582
465,51911
466,78721
467,V571
468,70709
469,4619
470,68111
471,9221
472,8409
473,99520
474,78820
475,25080
476,V5862
477,71988
478,V1272
479,1889
480,7336
481,30400
482,41072
483,30500
484,8026
485,7243
486,53390
487,V4569
488,V08
489,6823
490,V851
491,7291
492,4439
493,70703
494,5363
495,9679
496,7149
497,V1271
498,4408
499,87342
500,79902
501,7821
502,37515
503,37300
504,V711
505,E8147
506,1970
507,V142
508,70713
509,V1002
510,5738
511,6029
512,7580
513,3940
514,78906
515,36616
516,41071
517,V8741
518,2181
519,28959
520,V1082
521,56212
522,78720
523,1832
524,72190
525,78097
526,3319
527,515
528,70719
529,42610
530,4571
531,V1046
532,5770
533,E9289
534,570
535,5771
536,45821
537,78093
538,1410
539,57420
540,2639
541,V431
542,436
543,V7610
544,2144
545,2409
546,99660
547,99681
548,1122
549,5789
550,V4511
551,42653
552,71696
553,7847
554,4281
555,84510
556,04112
557,V741
558,2767
559,51884
560,8404
561,V7644
562,7210
563,35800
564,04119
565,41090
566,3897
567,5650
568,33818
569,V7641
570,3963
571,30928
572,2334
573,71990
574,E8120
575,8976
576,25062
577,72252
578,2365
579,53085
580,79093
581,4422
582,43811
583,4739
584,5855
585,V1508
586,7845
587,45340
588,3968
589,30183
590,72700
591,71940
592,5968
593,4821
594,73314
595,3331
596,V5812
597,V109
598,V7285
599,42732
600,6989
601,71951
602,V5413
603,71535
604,V7791
605,92411
606,42611
607,4730
608,V6282
609,78551
610,7393
611,20300
612,5119
613,73342
614,V146
615,7839
616,6278
617,V1021
618,33720
619,5960
620,9190
621,V0382
622,5921
623,V700
624,4404
625,7173
626,7350
627,19889
628,4401
629,79092
630,71943
631,79009
632,V6284
633,7038
634,78096
635,72703
636,36900
637,V4983
638,4580
639,1983
640,45189
641,1719
642,53290
643,V6759
644,71901
645,70722
646,7935
647,V453
648,2801
649,2729
650,2841
651,2536
652,37430
653,5967
654,30300
655,5982
656,25541
657,72611
658,E8781
659,3540
660,53500
661,5723
662,5070
663,1401
664,27549
665,44021
666,7851
667,78909
668,53789
669,43820
670,25040
671,E8782
672,2452
673,41402
674,V4579
675,71500
676,9300
677,27650
678,V854
679,V1269
680,V8530
681,46430
682,7808
683,4275
684,E9179
685,2769
686,5601
687,1960
688,E8859
689,78930
690,29042
691,71906
692,5303
693,78094
694,71743
695,185
696,V4561
697,5718
698,V6751
699,5370
700,V667
701,25060
702,7061
703,29600
704,71534
705,42769
706,V726
707,34402
708,70711
709,5769
710,7904
711,V160
712,1961
713,3019
714,78552
715,V5841
716,V672
717,4510
718,82520
719,7837
720,42830
721,4928
722,V850
723,99662
724,59972
725,5768
726,E9320
727,72660
728,36615
729,V4573
730,V5889
731,42091
732,41404
733,V600
734,2572
735,79021
736,E8799
737,55092
738,29570
739,4538
740,37854
741,1103
742,99762
743,V1079
744,5932
745,74685
746,78863
747,7249
748,83805
749,260
750,8971
751,V560
752,49310
753,V589
754,2760
755,7231
756,0088
757,36960
758,41081
759,59971
760,3669
761,2839
762,7919
763,83905
764,7891
765,71945
766,7599
767,E8809
768,3529
769,V5864
770,138
771,20929
772,8901
773,3449
774,4659
775,7873
776,V0261
777,61172
778,99683
779,V707
780,30014
781,3682
782,78061
783,E9209
784,3688
785,71840
786,1539
787,28731
788,30082
789,42833
790,6908
791,28800
792,27540
793,40310
794,04109
795,8730
796,V1204
797,V4976
798,5379
799,43411
800,5989
801,40492
802,34690
803,7392
804,9092
805,V642
806,E9331
807,56409
808,1893
809,71942
810,1820
811,7248
812,40290
813,42823
814,53370
815,04186
816,70725
817,V1044
818,70400
819,1745
820,7265
821,7921
822,4720
823,9172
824,4778
825,E8849
826,78652
827,40501
828,4786
829,7048
830,4264
831,78192
832,9552
833,4160
834,30023
835,5277
836,71953
837,E8888
838,72888
839,0380
840,45341
841,78460
842,7224
843,56213
844,71698
845,7212
846,7246
847,34982
848,71844
849,71594
850,42821
851,5711
852,V072
853,8471
854,6114
855,1123
856,82321
857,59080
858,V6544
859,2752
860,V1588
861,43889
862,78901
863,V4981
864,V8801
865,27901
866,71536
867,25001
868,95901
869,71531
870,20400
871,1977
872,28950
873,V061
874,8910
875,78959
876,52310
877,81209
878,8840
879,78491
880,E918
881,V5844
882,30981
883,29411
884,V1741
885,V7612
886,V1301
887,7102
888,78833
889,7030
890,56782
891,7068
892,71593
893,E8881
894,7822
895,78724
896,E887
897,20190
898,40211
899,E8792
900,4417
901,78469
902,6259
903,V1051
904,5780
905,34830
906,41091
907,V5881
908,53019
909,V070
910,11284
911,25043
912,1570
913,72885
914,2874
915,32751
916,7230
917,V1551
918,4370
919,3530
920,70581
921,6953
922,2858
923,72989
924,70707
925,78050
926,71515
927,4359
928,7842
929,78009
930,44422
931,8054
932,25070
933,4780
934,75315
935,0092
936,7218
937,V1869
938,9596
939,36202
940,70714
941,72612
942,57140
943,92401
944,4478
945,37714
946,71691
947,61801
948,53510
949,3488
950,3009
951,30390
952,31234
953,V090
954,37931
955,E9170
956,06641
957,71580
958,20410
959,1727
960,3439
961,E8842
962,9072
963,2512
964,8419
965,V7231
966,27489
967,38870
968,E9294
969,5695
970,40291
971,7905
972,75611
973,73301
974,29630
975,V1089
976,9100
977,V4571
978,55320
979,E8261
980,5715
981,35801
982,4110
983,E9060
984,71957
985,4449
986,8470
987,5781
988,1101
989,V1011
990,6089
991,29530
992,22809
993,72281
994,3549
995,1987
996,0419
997,20010
998,V603
999,0413
1000,92400
1001,V606
1002,4251
1003,V829
1004,9597
1005,V441
1006,28803
1007,43822
1008,V2651
1009,8449
1010,99590
1011,4371
1012,3182
1013,7177
1014,78899
1015,60090
1016,0417
1017,5263
1018,79022
1019,56984
1020,99682
1021,V7282
1022,72293
1023,71516
1024,70700
1025,1913
1026,34580
1027,9971
1028,V4586
1029,3159
1030,7271
1031,V1641
1032,78829
1033,7910
1034,7239
1035,2398
1036,95911
1037,78703
1038,40311
1039,7279
1040,V151
1041,30741
1042,72691
1043,5641
1044,44020
1045,7099
1046,7098
1047,72619
1048,6101
1049,29284
1050,V550
1051,V0752
1052,5889
1053,7104
1054,25063
1055,72400
1056,73309
1057,29632
1058,23875
1059,68101
1060,49300
1061,36189
1062,4239
1063,6827
1064,04110
1065,5305
1066,2726
1067,7081
1068,9953
1069,55091
1070,45620
1071,31230
1072,V4577
1073,45931
1074,2393
1075,72610
1076,61189
1077,4414
1078,9975
1079,71659
1080,7999
1081,V551
1082,4010
1083,2865
1084,V641
1085,49392
1086,1514
1087,7871
1088,43330
1089,70724
1090,61171
1091,6930
1092,73313
1093,3548
1094,4431
1095,5307
1096,38100
1097,44489
1098,30490
1099,59389
1100,3079
1101,2104
1102,5845
1103,4539
1104,78441
1105,2382
1106,2753
1107,57410
1108,25200
1109,2459
1110,9120
1111,44381
1112,V5721
1113,36520
1114,4552
1115,5362
1116,7866
1117,53490
1118,55329
1119,6202
1120,7020
1121,E9208
1122,36332
1123,3181
1124,2751
1125,2725
1126,725
1127,4920
1128,V8281
1129,99592
1130,59969
1131,99769
1132,29572
1133,78843
1134,2114
1135,34290
1136,05319
1137,4540
1138,E8844
1139,V5789
1140,56983
1141,6149
1142,72251
1143,1919
1144,V802
1145,78799
1146,7101
1147,79430
1148,4599
1149,28850
1150,30002
1151,1963
1152,38010
1153,5369
1154,81301
1155,E9290
1156,V1201
1157,34550
1158,V1279
1159,514
1160,57440
1161,E8780
1162,99931
1163,78199
1164,V4611
1165,2829
1166,261
1167,6218
1168,57149
1169,E8282
1170,51882
1171,71597
1172,V071
1173,04100
1174,60889
1175,86121
1176,29626
1177,V4575
1178,2819
1179,1535
1180,7930
1181,8240
1182,46400
1183,1808
1184,3343
1185,V573
1186,4738
1187,1628
1188,49122
1189,4423
1190,99811
1191,70723
1192,78939
1193,6824
1194,V492
1195,8056
1196,78607
1197,2903
1198,72409
1199,4878
1200,3898
1201,79389
1202,2448
1203,V1085
1204,70211
1205,0416
1206,7824
1207,7944
1208,V113
1209,1830
1210,73719
1211,27541
1212,45621
1213,V454
1214,7389
1215,V679
1216,42490
1217,72884
1218,6959
1219,9160
1220,78869
1221,29633
1222,V5830
1223,7503
1224,61610
1225,9249
1226,V180
1227,V709
1228,71907
1229,27909
1230,E8499
1231,1748
1232,4919
1233,2967
1234,79981
1235,2781
1236,29500
1237,2763
1238,6869
1239,V6441
1240,E9478
1241,36283
1242,59651
1243,5758
1244,78194
1245,99881
1246,7831
1247,2320
1248,7892
1249,25092
1250,53641
1251,73710
1252,7172
1253,71589
1254,23872
1255,1173
1256,6929
1257,V790
1258,8670
1259,71954
1260,94536
1261,3536
1262,E9288
1263,4732
1264,01190
1265,V452
1266,2793
1267,38910
1268,5198
1269,V8534
1270,71944
1271,6019
1272,V5409
1273,2849
1274,8472
1275,7395
1276,36510
1277,3340
1278,59960
1279,7011
1280,27802
1281,4479
1282,40491
1283,E9444
1284,79439
1285,07810
1286,8438
1287,E8789
1288,V138
1289,5680
1290,3080
1291,28951
1292,4373
1293,51883
1294,9654
1295,38612
1296,E9202
1297,9222
1298,1982
1299,01390
1300,042
1301,9972
1302,42843
1303,1890
1304,3129
1305,30401
1306,73642
1307,3379
1308,E8589
1309,5309
1310,78031
1311,6110
1312,72632
1313,3089
1314,99668
1315,25041
1316,23879
1317,30561
1318,8082
1319,2931
1320,7289
1321,78831
1322,30590
1323,44481
1324,4419
1325,56481
1326,193
1327,33722
1328,69274
1329,1709
1330,4549
1331,78723
1332,4541
1333,47819
1334,2111
1335,35981
1336,78729
1337,9054
1338,99527
1339,V681
1340,3180
1341,7283
1342,5790
1343,V0739
1344,70219
1345,9800
1346,9599
1347,8418
1348,V427
1349,30552
1350,1505
1351,99883
1352,20210
1353,36731
1354,2731
1355,82382
1356,7863
1357,71846
1358,V1584
1359,V016
1360,78099
1361,7818
1362,72704
1363,E9204
1364,V1087
1365,V168
1366,V5878
1367,53087
1368,1984
1369,E9177
1370,99680
1371,7854
1372,24290
1373,70704
1374,29631
1375,1490
1376,V4585
1377,71598
1378,47411
1379,78864
1380,797
1381,30421
1382,7262
1383,40210
1384,41405
1385,1579
1386,6100
1387,04185
1388,V1053
1389,31400
1390,4464
1391,87341
1392,2727
1393,92231
1394,7843
1395,60091
1396,7093
1397,V653
1398,7079
1399,V1261
1400,29652
1401,74720
1402,4512
1403,7233
1404,71949
1405,7273
1406,5716
1407,E9307
1408,3432
1409,V171
1410,53012
1411,2395
1412,7932
1413,1105
1414,2759
1415,7948
1416,71845
1417,36481
1418,V111
1419,73015
1420,2750
1421,8405
1422,2521
1423,48241
1424,V811
1425,29040
1426,28730
1427,53190
1428,85202
1429,8920
1430,23873
1431,3481
1432,7859
1433,56039
1434,23871
1435,59982
1436,43884
1437,E8150
1438,78060
1439,1129
1440,462
1441,5750
1442,7220
1443,5282
1444,5304
1445,41189
1446,5798
1447,8830
1448,82121
1449,44389
1450,V860
1451,4561
1452,6084
1453,2988
1454,2392
1455,78449
1456,5821
1457,19882
1458,5851
1459,E8199
1460,1540
1461,V674
1462,8408
1463,60784
1464,6250
1465,37487
1466,V5481
1467,30029
1468,4289
1469,3332
1470,8362
1471,4389
1472,56981
1473,4412
1474,8361
1475,1551
1476,V0260
1477,71996
1478,84500
1479,70720
1480,3369
1481,V791
1482,75651
1483,56985
1484,V1209
1485,53560
1486,8489
1487,7384
1488,99813
1489,7352
1490,1884
1491,7135
1492,71955
1493,69589
1494,48242
1495,V8531
1496,1519
1497,30272
1498,V671
1499,5728
1500,41519
1501,1578
1502,2270
1503,2740
1504,29020
1505,V7611
1506,262
1507,88100
1508,2564
1509,135
1510,81220
1511,V570
1512,V6406
1513,92410
1514,71811
1515,8242
1516,6273
1517,70705
1518,9950
1519,V8289
1520,99989
1521,29650
1522,45989
1523,1738
1524,55220
1525,5999
1526,56489
1527,78261
1528,30789
1529,V1041
1530,20200
1531,72673
1532,72789
1533,3558
1534,71236
1535,6010
1536,2738
1537,7912
1538,1828
1539,V443
1540,30560
1541,20283
1542,3485
1543,4588
1544,36511
1545,7901
1546,5569
1547,V4361
1548,7455
1549,83309
1550,82380
1551,1921
1552,3882
1553,5699
1554,49322
1555,V820
1556,V661
1557,5371
1558,V7649
1559,72690
1560,7833
1561,25042
1562,72889
1563,V662
1564,V8739
1565,V4282
1566,9165
1567,30189
1568,7292
1569,71998
1570,7310
1571,6164
1572,2550
1573,30550
1574,7903
1575,E8843
1576,6271
1577,38101
1578,78962
1579,34489
1580,8052
1581,5300
1582,8500
1583,7876
1584,78550
1585,73349
1586,V1351
1587,43490
1588,81201
1589,3643
1590,V0990
1591,3550
1592,V1040
1593,V5831
1594,25003
1595,4471
1596,V8802
1597,4379
1598,72664
1599,V676
1600,28489
1601,4372
1602,4242
1603,3484
1604,30593
1605,9130
1606,E9201
1607,V1250
1608,75311
1609,8058
1610,6011
1611,20071
1612,V066
1613,3368
1614,2148
1615,V491
1616,71847
1617,430
1618,9348
1619,V1241
1620,7991
1621,0339
1622,3562
1623,75619
1624,3568
1625,5765
1626,3670
1627,4266
1628,5799
1629,75989
1630,5531
1631,7397
1632,E9175
1633,V134
1634,V4975
1635,5374
1636,2728
1637,71530
1638,75169
1639,0940
1640,7869
1641,7945
1642,5691
1643,3952
1644,71950
1645,36502
1646,V7389
1647,V7689
1648,V0254
1649,7238
1650,E9308
1651,3679
1652,1879
1653,25051
1654,64901
1655,56969
1656,37520
1657,42741
1658,9594
1659,E8783
1660,V8524
1661,5645
1662,587
1663,V536
1664,7318
1665,1978
1666,45342
1667,81601
1668,28809
1669,V5419
1670,05329
1671,1733
1672,7222
1673,37433
1674,6253
1675,3694
1676,5609
1677,6819
1678,5690
1679,3499
1680,2252
1681,4568
1682,73396
1683,5289
1684,2892
1685,2669
1686,28989
1687,2788
1688,V169
1689,36256
1690,30501
1691,25542
1692,8461
1693,3090
1694,72871
1695,1550
1696,6018
1697,57460
1698,25090
1699,5121
1700,35921
1701,24230
1702,25050
1703,71959
1704,33811
1705,79402
1706,3314
1707,7801
1708,8460
1709,6274
1710,V1503
1711,2713
1712,73319
1713,0539
1714,7504
1715,71234
1716,1966
1717,30301
1718,78902
1719,7936
1720,25020
1721,20288
1722,E8796
1723,03842
1724,56982
1725,75469
1726,45182
1727,1419
1728,78051
1729,37214
1730,37272
1731,42831
1732,E8810
1733,E9390
1734,73000
1735,36236
1736,9089
1737,9631
1738,57451
1739,E8495
1740,3359
1741,20501
1742,4258
1743,3831
1744,6258
1745,72706
1746,6809
1747,42820
1748,7202
1749,71849
1750,V717
1751,E9309
1752,56089
1753,30001
1754,4321
1755,1735
1756,28319
1757,7294
1758,9171
1759,29689
1760,1891
1761,56949
1762,7515
1763,5110
1764,7391
1765,04189
1766,8290
1767,V5877
1768,36216
1769,1950
1770,V054
1771,53240
1772,V1022
1773,V5843
1774,33721
1775,25061
1776,07953
1777,9070
1778,5568
1779,81344
1780,2323
1781,V814
1782,V123
1783,99859
1784,70901
1785,3962
1786,V4989
1787,64911
1788,20890
1789,V4576
1790,37311
1791,36207
1792,92300
1793,73027
1794,E9889
1795,7092
1796,29043
1797,V6409
1798,4941
1799,79399
1800,7969
1801,42842
1802,79380
1803,79409
1804,2532
1805,5961
1806,84509
1807,36330
1808,71538
1809,2400
1810,37100
1811,E9424
1812,9351
1813,7867
1814,27783
1815,5952
1816,V442
1817,34400
1818,72141
1819,5259
1820,33385
1821,30570
1822,36253
1823,66491
1824,5239
1825,V1260
1826,E9194
1827,E9279
1828,72291
1829,25208
1830,70712
1831,99739
1832,99684
1833,5539
1834,81307
1835,72631
1836,541
1837,3574
1838,82021
1839,8406
1840,4358
1841,E9299
1842,30112
1843,71948
1844,5712
1845,2326
1846,25053
1847,53089
1848,40591
1849,2511
1850,78340
1851,V7286
1852,53642
1853,6170
1854,7109
1855,2559
1856,9063
1857,9729
1858,30391
1859,30113
1860,04184
1861,4169
1862,2899
1863,3109
1864,34440
1865,78964
1866,2468
1867,6965
1868,60789
1869,71843
1870,1840
1871,72292
1872,E8182
1873,71749
1874,99831
1875,6238
1876,E9802
1877,36230
1878,7454
1879,33821
1880,37921
1881,72740
1882,30748
1883,25082
1884,2518
1885,37230
1886,5964
1887,2367
1888,3453
1889,E9063
1890,V1749
1891,5128
1892,E8790
1893,V770
1894,44023
1895,42613
1896,79381
1897,20073
1898,56081
1899,5762
1900,43320
1901,81400
1902,8208
1903,3480
1904,29580
1905,1706
1906,30009
1907,6210
1908,73392
1909,7933
1910,87349
1911,E8786
1912,99677
1913,30742
1914,E9270
1915,V623
1916,5163
1917,4871
1918,7955
1919,3579
1920,29012
1921,7385
1922,V110
1923,4429
1924,V1249
1925,68100
1926,E8191
1927,4473
1928,7179
1929,81342
1930,4532
1931,E9413
1932,36274
1933,2115
1934,36619
1935,1104
1936,33390
1937,E9249
1938,V8523
1939,8448
1940,V1506
1941,2808
1942,V1507
1943,07032
1944,20218
1945,71784
1946,74781
1947,78960
1948,V1541
1949,80709
1950,23874
1951,3671
1952,38830
1953,4559
1954,8604
1955,03843
1956,2535
1957,7593
1958,43810
1959,3542
1960,43885
1961,71694
1962,6235
1963,20000
1964,99676
1965,2700
1966,8751
1967,57430
1968,78002
1969,1844
1970,2166
1971,30591
1972,E9499
1973,1729
1974,2979
1975,E9240
1976,29212
1977,36410
1978,V2540
1979,73302
1980,27702
1981,36500
1982,V074
1983,4259
1984,5929
1985,V1309
1986,4940
1987,E9438
1988,E8551
1989,79095
1990,E8494
1991,4294
1992,87320
1993,36813
1994,2638
1995,2850
1996,75312
1997,0701
1998,7509
1999,43812
2000,5642
2001,E9273
2002,72211
2003,6931
2004,V5399
2005,4785
2006,3321
2007,5959
2008,28249
2009,5793
2010,5269
2011,E9429
2012,1849
2013,68110
2014,1975
2015,37950
2016,2911
2017,V6542
2018,49301
2019,5772
2020,4542
2021,99631
2022,6945
2023,04102
2024,58389
2025,31534
2026,28851
2027,3315
2028,3699
2029,11289
2030,72882
2031,81203
2032,2764
2033,78064
2034,2879
2035,6954
2036,44022
2037,1968
2038,1838
2039,6266
2040,7827
2041,34831
2042,79579
2043,52510
2044,V5873
2045,80701
2046,7200
2047,E9323
2048,58181
2049,1920
2050,2530
2051,44030
2052,V8525
2053,E8801
2054,08881
2055,463
2056,6918
2057,2441
2058,6119
2059,55090
2060,88102
2061,7260
2062,2867
2063,39891
2064,73022
2065,2827
2066,V1509
2067,7175
2068,2631
2069,53640
2070,60010
2071,6944
2072,V416
2073,7176
2074,71956
2075,7211
2076,1972
2077,8820
2078,57431
2079,V1504
2080,V143
2081,78062
2082,47879
2083,57400
2084,75470
2085,7059
2086,4386
2087,2383
2088,7019
2089,1899
2090,7103
2091,V5849
2092,37923
2093,71841
2094,9181
2095,94335
2096,29281
2097,41042
2098,2397
2099,40411
2100,2253
2101,E9352
2102,5550
2103,4465
2104,V4972
2105,5724
2106,4291
2107,29531
2108,07989
2109,92320
2110,36130
2111,1369
2112,33183
2113,34710
2114,V7619
2115,56989
2116,V4509
2117,35782
2118,38600
2119,56942
2120,4658
2121,31289
2122,5941
2123,37924
2124,4210
2125,4772
2126,78003
2127,6039
2128,9974
2129,2380
2130,84519
2131,31401
2132,30430
2133,71518
2134,99832
2135,29640
2136,E9353
2137,8488
2138,99652
2139,73026
2140,38000
2141,72272
2142,42989
2143,1533
2144,V4984
2145,E9600
2146,3709
2147,78600
2148,43882
2149,5930
2150,V1559
2151,44289
2152,V1242
2153,6073
2154,30781
2155,V198
2156,55321
2157,74190
2158,3501
2159,V425
2160,92321
2161,V122
2162,59981
2163,71697
2164,85200
2165,52469
2166,E956
2167,4613
2168,V705
2169,9051
2170,5168
2171,36471
2172,87343
2173,25091
2174,1534
2175,78832
2176,58189
2177,7542
2178,9982
2179,5778
2180,34292
2181,8792
2182,5829
2183,87200
2184,78059
2185,44029
2186,57510
2187,71886
2188,1179
2189,74761
2190,53551
2191,7078
2192,73395
2193,8400
2194,E915
2195,V5832
2196,1769
2197,28260
2198,25013
2199,V538
2200,8020
2201,29592
2202,37993
2203,73670
2204,7899
2205,9670
2206,5538
2207,8220
2208,V8535
2209,42983
2210,5819
2211,9341
2212,99642
2213,9194
2214,88110
2215,5081
2216,5679
2217,V4321
2218,4243
2219,73605
2220,7864
2221,52100
2222,34621
2223,2660
2224,41410
2225,1588
2226,57511
2227,E9178
2228,3313
2229,V1084
2230,5272
2231,20030
2232,E8846
2233,36206
2234,9110
2235,80500
2236,2971
2237,36132
2238,V147
2239,33921
2240,36614
2241,4430
2242,V161
2243,8246
2244,29010
2245,E8190
2246,71960
2247,40410
2248,4441
2249,61179
2250,V1081
2251,E9443
2252,9331
2253,2528
2254,V0262
2255,92303
2256,71514
2257,36313
2258,V1001
2259,2555
2260,99674
2261,V5842
2262,E8130
2263,V5331
2264,33520
2265,3330
2266,24200
2267,70706
2268,79501
2269,V177
2270,8911
2271,25072
2272,E9327
2273,52109
2274,8441
2275,7563
2276,81382
2277,4548
2278,684
2279,51919
2280,5183
2281,78837
2282,99672
2283,99593
2284,V1329
2285,1109
2286,1504
2287,E9393
2288,V5416
2289,34541
2290,V1649
2291,2799
2292,81380
2293,V748
2294,36610
2295,20500
2296,72742
2297,8600
2298,56960
2299,40401
2300,8439
2301,V745
2302,4592
2303,8024
2304,81200
2305,E9383
2306,41511
2307,38922
2308,4611
2309,7885
2310,38920
2311,78861
2312,87340
2313,7829
2314,5570
2315,V1851
2316,23877
2317,8798
2318,34600
2319,4519
2320,72705
2321,37991
2322,1986
2323,7018
2324,V1652
2325,29534
2326,37842
2327,V6545
2328,80220
2329,V0179
2330,61800
2331,92232
2332,9140
2333,2273
2334,V1007
2335,28269
2336,E9305
2337,99667
2338,45119
2339,E916
2340,82100
2341,3969
2342,V658
2343,36252
2344,30573
2345,3490
2346,29384
2347,7390
2348,71902
2349,85300
2350,25639
2351,37860
2352,79500
2353,5579
2354,29690
2355,E8252
2356,7964
2357,7108
2358,78821
2359,5194
2360,V602
2361,E9421
2362,79589
2363,V1202
2364,52800
2365,72671
2366,4560
2367,73329
2368,V6540
2369,1732
2370,20270
2371,69282
2372,3152
2373,78001
2374,V423
2375,71909
2376,2390
2377,75612
2378,E9422
2379,53082
2380,8972
2381,E9248
2382,E9804
2383,20070
2384,6185
2385,71105
2386,V4971
2387,7080
2388,72633
2389,27652
2390,30483
2391,8922
2392,1598
2393,V601
2394,V8536
2395,7089
2396,E9203
2397,20411
2398,4413
2399,V781
2400,1892
2401,71693
2402,80504
2403,45930
2404,3541
2405,29383
2406,5761
2407,30540
2408,64233
2409,6081
2410,E9301
2411,8028
2412,2562
2413,V624
2414,07051
2415,73008
2416,6821
2417,30480
2418,45111
2419,69270
2420,3594
2421,V7647
2422,E8860
2423,2538
2424,6260
2425,2141
2426,1640
2427,452
2428,1744
2429,2589
2430,25052
2431,5933
2432,57411
2433,4131
2434,9238
2435,71592
2436,42760
2437,4555
2438,53020
2439,29661
2440,38918
2441,44024
2442,V1642
2443,V426
2444,1121
2445,1737
